order_id,order_time,delivery_time,status,cancellation_reason,order_value,delivery_fee,estimated_delivery_time_min,time_to_assign_courier_min,actual_preparation_time_min,travel_time_min,delivery_distance_km,promotion_used,platform,city_region,user_id,user_segment
577,2022-11-01 03:52:13,2022-11-01 04:19:01,delivered,,19.01,1.29,19.0,5.0,14.6,7.2,2.15,no,iOS,Belem,17631,returning
674,2022-11-01 03:52:44,2022-11-01 04:25:38,delivered,,33.12,1.33,23.0,5.7,14.1,13.1,2.22,no,Android,Baixa,13918,returning
895,2022-11-01 03:52:58,2022-11-01 04:25:46,delivered,,29.57,1.24,15.0,5.0,9.9,17.9,2.07,no,iOS,Baixa,10141,returning
656,2022-11-01 03:54:02,2022-11-01 04:27:14,delivered,,27.56,0.67,19.0,6.3,21.9,5.0,1.11,no,iOS,Belem,3714,returning
935,2022-11-01 03:54:05,2022-11-01 04:34:05,delivered,,27.77,2.79,35.0,3.7,12.1,24.2,4.65,no,iOS,Belem,1377,returning
105,2022-11-01 03:54:31,2022-11-01 04:33:43,delivered,,33.14,2.06,27.0,4.0,17.5,17.7,3.44,no,iOS,Belem,5391,returning
866,2022-11-01 04:00:42,2022-11-01 04:32:24,delivered,,25.58,2.06,25.0,4.3,16.0,11.4,3.43,no,iOS,Belem,2395,new
813,2022-11-01 04:01:42,2022-11-01 04:29:48,delivered,,28.03,1.0,18.0,4.3,17.3,6.5,1.67,no,iOS,Parque das Nacoes,3722,returning
445,2022-11-01 04:07:07,2022-11-01 04:58:25,delivered,,16.58,3.15,40.0,4.2,12.9,34.2,5.25,no,Android,Belem,12014,returning
848,2022-11-01 04:08:22,2022-11-01 04:41:16,delivered,,27.48,1.57,19.0,4.7,17.4,10.8,2.62,no,iOS,Alfama,6888,returning
284,2022-11-01 04:09:38,2022-11-01 04:52:20,delivered,,25.66,4.49,50.0,5.5,11.4,25.8,7.49,no,Android,Alfama,9388,returning
996,2022-11-01 04:14:49,2022-11-01 05:00:37,delivered,,16.85,1.45,21.0,4.0,25.5,16.3,2.41,no,iOS,Parque das Nacoes,4693,returning
363,2022-11-01 04:15:42,2022-11-01 04:45:00,delivered,,37.79,1.06,12.0,5.1,19.2,5.0,1.76,no,Android,Alfama,16377,returning
779,2022-11-01 04:18:18,2022-11-01 04:49:30,delivered,,20.59,2.21,36.0,5.0,13.4,12.8,3.69,no,Android,Alfama,7436,returning
118,2022-11-01 04:18:22,2022-11-01 04:46:34,delivered,,27.21,2.8,37.0,4.3,12.2,11.7,4.67,no,iOS,Alfama,13013,returning
37,2022-11-01 04:23:50,2022-11-01 05:04:20,delivered,,35.49,3.5,44.0,3.7,14.5,22.3,5.83,no,iOS,Parque das Nacoes,15374,returning
69,2022-11-01 04:24:34,2022-11-01 05:09:52,delivered,,17.92,3.01,29.0,3.0,18.5,23.8,5.02,no,iOS,Parque das Nacoes,19602,returning
868,2022-11-01 04:25:31,2022-11-01 05:17:01,delivered,,46.25,4.71,49.0,5.6,20.3,25.6,7.85,no,iOS,Belem,11367,returning
679,2022-11-01 04:25:58,2022-11-01 05:03:22,delivered,,30.79,3.07,40.0,3.3,13.2,20.9,5.11,no,iOS,Belem,5082,returning
378,2022-11-01 04:27:12,2022-11-01 04:57:30,delivered,,22.26,1.4,23.0,3.9,15.0,11.4,2.33,no,Android,Parque das Nacoes,18693,returning
9,2022-11-01 04:31:17,2022-11-01 04:56:05,delivered,,25.02,2.6,26.0,4.8,7.6,12.4,4.34,no,Android,Alfama,14789,returning
611,2022-11-01 04:32:51,2022-11-01 05:08:45,delivered,,27.51,2.77,33.0,5.0,19.6,11.3,4.62,no,Android,Belem,14923,returning
413,2022-11-01 04:33:02,2022-11-01 05:00:38,delivered,,20.8,1.67,20.0,4.0,12.2,11.4,2.79,no,iOS,Alfama,2761,returning
998,2022-11-01 04:33:16,2022-11-01 05:08:04,delivered,,18.47,1.93,28.0,5.1,14.6,15.1,3.21,no,Android,Baixa,13457,returning
82,2022-11-01 04:33:53,2022-11-01 05:11:59,delivered,,26.57,3.07,39.0,5.0,18.7,14.4,5.11,no,Android,Belem,8596,returning
891,2022-11-01 04:37:56,2022-11-01 05:19:02,delivered,,20.47,1.45,24.0,4.2,22.9,14.0,2.42,no,Android,Belem,6390,returning
800,2022-11-01 04:38:00,2022-11-01 05:23:24,delivered,,17.34,2.6,33.0,3.9,21.1,20.4,4.34,no,iOS,Baixa,14175,returning
746,2022-11-01 04:40:46,2022-11-01 05:17:22,delivered,,31.66,2.15,34.0,5.9,15.2,15.5,3.59,no,Android,Parque das Nacoes,4175,returning
911,2022-11-01 04:43:43,2022-11-01 05:22:25,delivered,,21.89,2.08,26.0,4.3,25.3,9.1,3.47,no,iOS,Baixa,3916,returning
528,2022-11-01 04:45:16,2022-11-01 05:09:22,delivered,,33.27,1.24,20.0,4.3,14.8,5.0,2.07,no,iOS,Belem,2692,returning
802,2022-11-01 04:45:26,2022-11-01 05:14:50,delivered,,25.01,1.26,15.0,4.4,19.8,5.2,2.1,no,iOS,Alfama,14364,returning
584,2022-11-01 04:45:28,2022-11-01 05:06:22,delivered,,10.0,1.34,25.0,4.7,11.2,5.0,2.23,no,Android,Alfama,4403,returning
507,2022-11-01 04:45:37,2022-11-01 05:36:31,delivered,,38.69,3.94,44.0,3.1,17.1,30.7,6.56,no,Android,Alfama,18318,returning
281,2022-11-01 04:45:37,2022-11-01 05:28:55,delivered,,22.28,3.4,35.0,3.2,21.7,18.4,5.66,no,iOS,Parque das Nacoes,9109,returning
818,2022-11-01 04:50:41,2022-11-01 05:49:41,delivered,,24.55,5.46,57.0,4.6,15.5,38.9,9.1,no,Android,Baixa,11796,returning
353,2022-11-01 04:50:52,2022-11-01 05:23:46,delivered,,32.56,0.86,19.0,4.6,18.0,10.3,1.43,no,iOS,Parque das Nacoes,13894,returning
548,2022-11-01 04:50:57,2022-11-01 05:21:03,delivered,,43.22,1.88,25.0,5.8,9.0,15.3,3.13,no,Android,Alfama,14623,returning
215,2022-11-01 04:53:19,,cancelled,No courier available,23.66,1.77,25.0,5.5,18.2,7.6,2.95,no,Android,Parque das Nacoes,9635,new
278,2022-11-01 04:54:02,2022-11-01 05:25:08,delivered,,40.32,1.09,21.0,3.4,13.8,13.9,1.81,no,Android,Belem,7830,returning
449,2022-11-01 04:55:15,2022-11-01 05:45:15,delivered,,31.81,2.93,37.0,3.4,12.8,33.8,4.88,no,iOS,Belem,13966,returning
397,2022-11-01 04:56:43,2022-11-01 05:42:49,delivered,,24.21,3.88,47.0,3.8,17.7,24.6,6.46,no,Android,Alfama,9115,returning
416,2022-11-01 04:57:14,2022-11-01 05:38:14,delivered,,19.38,1.64,26.0,6.3,21.3,13.4,2.74,no,iOS,Baixa,11315,returning
527,2022-11-01 04:57:19,2022-11-01 05:34:07,delivered,,20.79,3.01,31.0,3.8,18.0,15.0,5.01,no,Android,Alfama,2018,new
538,2022-11-01 04:57:52,2022-11-01 05:33:10,delivered,,11.08,2.03,29.0,4.7,17.1,13.5,3.39,no,Android,Alfama,8486,returning
360,2022-11-01 04:58:44,2022-11-01 05:52:02,delivered,,22.93,6.47,67.0,5.0,14.9,33.4,10.78,no,iOS,Alfama,3403,returning
475,2022-11-01 05:01:20,2022-11-01 05:40:32,delivered,,39.16,1.71,26.0,4.8,17.3,17.1,2.85,no,Android,Belem,16804,returning
158,2022-11-01 05:04:35,2022-11-01 05:31:41,delivered,,22.5,1.25,21.0,3.1,13.2,10.8,2.08,no,Android,Baixa,7096,new
532,2022-11-01 05:05:01,2022-11-01 05:27:19,delivered,,37.81,1.13,13.0,5.0,12.3,5.0,1.88,no,iOS,Belem,7387,returning
8,2022-11-01 05:06:05,2022-11-01 05:37:29,delivered,,10.86,1.46,14.0,4.5,9.7,17.2,2.44,no,Android,Belem,9886,returning
407,2022-11-01 05:06:28,2022-11-01 05:38:46,delivered,,47.79,2.71,27.0,3.5,9.6,19.2,4.52,no,Android,Baixa,9879,returning
355,2022-11-01 05:09:11,2022-11-01 05:48:29,delivered,,17.3,2.42,23.0,4.8,20.8,13.7,4.03,no,iOS,Parque das Nacoes,15087,new
168,2022-11-01 05:14:01,2022-11-01 05:47:13,delivered,,25.63,3.26,34.0,5.8,9.5,17.9,5.43,no,iOS,Alfama,5022,returning
307,2022-11-01 05:15:23,2022-11-01 05:35:35,delivered,,34.61,0.59,18.0,3.4,11.8,5.0,0.98,no,Android,Alfama,8450,returning
97,2022-11-01 05:21:25,2022-11-01 06:11:37,delivered,,28.25,3.07,34.0,4.6,17.3,28.3,5.11,no,Android,Parque das Nacoes,9334,returning
738,2022-11-01 05:24:50,2022-11-01 06:16:50,delivered,,33.08,3.34,36.0,3.9,20.9,27.2,5.56,no,iOS,Baixa,2415,returning
941,2022-11-01 05:27:01,2022-11-01 05:57:19,delivered,,28.46,2.74,35.0,3.1,10.3,16.9,4.56,yes,iOS,Parque das Nacoes,17956,returning
483,2022-11-01 05:27:16,2022-11-01 06:05:58,delivered,,19.39,2.49,37.0,3.6,14.7,20.4,4.15,no,Android,Alfama,12985,returning
288,2022-11-01 05:27:39,2022-11-01 06:02:09,delivered,,25.25,2.36,31.0,3.8,18.0,12.7,3.94,yes,iOS,Belem,4253,returning
395,2022-11-01 05:28:43,2022-11-01 06:08:07,delivered,,11.51,1.94,26.0,4.4,14.0,21.0,3.24,no,Android,Alfama,6612,returning
447,2022-11-01 05:29:52,2022-11-01 06:02:28,delivered,,38.47,2.03,24.0,4.3,15.8,12.5,3.38,no,iOS,Parque das Nacoes,14682,returning
943,2022-11-01 05:30:11,2022-11-01 06:08:53,delivered,,25.16,0.91,10.0,4.4,18.4,15.9,1.52,no,Android,Alfama,15641,returning
835,2022-11-01 05:31:58,2022-11-01 06:18:10,delivered,,20.99,2.6,32.0,4.2,16.8,25.2,4.34,no,Android,Parque das Nacoes,16299,returning
451,2022-11-01 05:32:30,2022-11-01 06:19:18,delivered,,19.6,4.34,48.0,5.6,20.7,20.5,7.23,no,Android,Baixa,15799,returning
203,2022-11-01 05:35:27,2022-11-01 05:56:21,delivered,,10.0,0.78,17.0,4.8,9.3,6.8,1.3,no,iOS,Alfama,3687,returning
294,2022-11-01 05:37:34,2022-11-01 06:16:58,delivered,,36.61,2.06,28.0,3.8,16.1,19.5,3.43,no,Android,Belem,7908,returning
222,2022-11-01 05:38:29,2022-11-01 06:18:41,delivered,,31.1,1.48,27.0,4.3,18.0,17.9,2.46,no,iOS,Alfama,12567,returning
844,2022-11-01 05:38:42,2022-11-01 06:11:30,delivered,,44.07,0.94,21.0,4.1,15.2,13.5,1.57,no,Android,Alfama,1205,returning
113,2022-11-01 05:41:06,2022-11-01 06:09:48,delivered,,22.04,1.15,15.0,5.6,13.8,9.3,1.92,no,Android,Baixa,4256,returning
644,2022-11-01 05:42:57,2022-11-01 06:05:57,delivered,,20.72,1.47,19.0,1.7,13.2,8.1,2.45,no,iOS,Belem,18920,returning
420,2022-11-01 05:44:13,2022-11-01 06:19:19,delivered,,21.85,1.92,34.0,4.5,18.1,12.5,3.2,no,Android,Parque das Nacoes,4692,returning
727,2022-11-01 05:44:24,2022-11-01 06:11:48,delivered,,17.85,1.59,25.0,4.1,12.1,11.2,2.65,no,Android,Alfama,4550,new
950,2022-11-01 05:45:52,2022-11-01 06:06:22,delivered,,26.81,0.75,14.0,4.0,11.5,5.0,1.25,no,iOS,Belem,9132,returning
599,2022-11-01 05:46:09,2022-11-01 06:17:57,delivered,,16.5,2.38,27.0,3.4,11.1,17.3,3.97,no,Android,Belem,12383,returning
598,2022-11-01 05:49:10,2022-11-01 06:20:34,delivered,,30.32,2.15,23.0,5.2,15.1,11.1,3.58,no,Android,Parque das Nacoes,3360,returning
572,2022-11-01 05:49:17,2022-11-01 06:22:29,delivered,,27.23,2.91,34.0,2.1,14.8,16.3,4.85,no,Android,Belem,5425,new
304,2022-11-01 05:50:43,2022-11-01 06:48:49,delivered,,25.65,5.57,61.0,5.0,17.3,35.8,9.28,no,iOS,Belem,8636,returning
237,2022-11-01 05:52:10,2022-11-01 06:41:10,delivered,,12.9,3.07,33.0,5.2,17.4,26.4,5.12,no,Android,Parque das Nacoes,4747,returning
771,2022-11-01 05:53:43,2022-11-01 06:27:37,delivered,,10.0,2.57,26.0,2.4,10.2,21.3,4.29,no,Android,Belem,16217,returning
409,2022-11-01 05:54:30,2022-11-01 06:20:48,delivered,,35.6,0.61,14.0,2.6,14.4,9.3,1.01,no,iOS,Baixa,14689,returning
795,2022-11-01 06:00:51,2022-11-01 06:26:57,delivered,,32.99,0.84,21.0,3.3,17.4,5.4,1.4,no,Android,Baixa,14419,returning
760,2022-11-01 06:02:03,2022-11-01 06:21:45,delivered,,18.76,0.8,15.0,3.6,7.1,9.0,1.33,no,iOS,Baixa,3263,returning
468,2022-11-01 06:03:12,2022-11-01 06:35:54,delivered,,41.14,3.26,40.0,5.4,10.7,16.6,5.44,no,iOS,Belem,6319,returning
263,2022-11-01 06:07:42,2022-11-01 06:56:30,delivered,,38.8,3.17,45.0,3.7,15.5,29.6,5.28,no,iOS,Belem,16968,returning
262,2022-11-01 06:09:21,2022-11-01 06:41:21,delivered,,32.02,1.81,21.0,3.7,18.3,10.0,3.01,no,iOS,Belem,17450,returning
382,2022-11-01 06:11:05,2022-11-01 06:36:23,delivered,,20.43,1.82,30.0,2.6,15.4,7.3,3.04,yes,iOS,Alfama,12693,returning
171,2022-11-01 06:12:09,2022-11-01 06:39:39,delivered,,23.41,1.94,26.0,6.3,10.0,11.2,3.24,no,Android,Alfama,9032,returning
543,2022-11-01 06:12:23,2022-11-01 06:40:05,delivered,,13.74,0.95,16.0,2.7,18.8,6.2,1.59,no,iOS,Belem,8117,returning
198,2022-11-01 06:12:26,2022-11-01 07:20:50,delivered,,27.58,6.8,70.0,3.6,14.3,50.5,11.34,no,iOS,Parque das Nacoes,3484,returning
882,2022-11-01 06:12:35,2022-11-01 06:43:53,delivered,,11.36,1.13,16.0,3.9,18.6,8.8,1.89,yes,iOS,Belem,5843,new
33,2022-11-01 06:13:35,2022-11-01 06:40:11,delivered,,37.23,1.31,22.0,5.0,11.7,9.9,2.19,no,Android,Baixa,3838,returning
291,2022-11-01 06:17:51,2022-11-01 06:35:27,delivered,,10.0,1.43,22.0,3.0,9.6,5.0,2.39,yes,iOS,Alfama,17508,new
285,2022-11-01 06:18:55,2022-11-01 06:40:25,delivered,,23.02,1.79,32.0,4.6,11.9,5.0,2.99,no,Android,Alfama,15608,returning
130,2022-11-01 06:20:57,,cancelled,Cancelled by user,31.36,3.32,35.0,4.1,20.2,19.8,5.53,no,Android,Belem,2780,returning
573,2022-11-01 06:20:59,2022-11-01 06:39:41,delivered,,34.48,1.06,21.0,4.0,9.7,5.0,1.76,no,Android,Baixa,18479,new
255,2022-11-01 06:21:19,2022-11-01 07:28:55,delivered,,26.44,5.98,64.0,6.3,18.8,42.5,9.97,no,iOS,Belem,17899,returning
481,2022-11-01 06:23:23,2022-11-01 06:57:23,delivered,,21.09,1.97,30.0,2.5,14.9,16.6,3.28,no,Android,Alfama,16386,returning
994,2022-11-01 06:24:15,2022-11-01 07:03:27,delivered,,16.25,0.95,19.0,4.1,22.3,12.8,1.59,no,Android,Alfama,3564,returning
332,2022-11-01 06:24:16,2022-11-01 07:11:34,delivered,,11.64,5.02,53.0,4.5,12.7,30.1,8.36,no,iOS,Alfama,18463,returning
624,2022-11-01 06:25:13,2022-11-01 06:57:01,delivered,,12.4,2.03,28.0,3.0,13.7,15.1,3.39,no,Android,Baixa,19170,returning
387,2022-11-01 06:27:01,2022-11-01 06:57:07,delivered,,23.42,1.79,26.0,5.3,7.2,17.6,2.98,no,iOS,Alfama,13680,returning
955,2022-11-01 06:27:21,2022-11-01 06:57:33,delivered,,27.53,2.7,41.0,3.9,13.3,13.0,4.5,no,iOS,Alfama,18582,returning
66,2022-11-01 06:27:41,2022-11-01 06:53:47,delivered,,26.29,1.16,17.0,4.0,17.1,5.0,1.94,no,Android,Baixa,8189,returning
783,2022-11-01 06:30:02,2022-11-01 07:09:02,delivered,,13.54,3.04,36.0,3.9,18.2,16.9,5.07,no,Android,Baixa,5355,returning
279,2022-11-01 06:30:11,2022-11-01 06:56:35,delivered,,20.6,1.1,21.0,4.6,13.0,8.8,1.83,no,iOS,Alfama,2137,new
406,2022-11-01 06:32:17,2022-11-01 07:26:53,delivered,,12.34,3.25,36.0,4.7,19.1,30.8,5.41,no,iOS,Belem,15064,returning
942,2022-11-01 06:36:11,2022-11-01 07:09:53,delivered,,25.79,2.42,25.0,4.7,14.0,15.0,4.04,no,Android,Baixa,18499,new
433,2022-11-01 06:36:42,2022-11-01 07:35:42,delivered,,21.64,4.6,51.0,4.4,13.8,40.8,7.67,no,iOS,Parque das Nacoes,16114,returning
310,2022-11-01 06:36:59,2022-11-01 07:05:17,delivered,,14.2,1.83,19.0,4.0,10.2,14.1,3.05,no,Android,Parque das Nacoes,6566,new
574,2022-11-01 06:40:24,2022-11-01 07:22:54,delivered,,20.06,4.37,44.0,3.6,17.7,21.2,7.28,no,Android,Baixa,17564,returning
349,2022-11-01 06:40:35,2022-11-01 07:17:11,delivered,,11.86,1.84,23.0,5.7,17.5,13.4,3.07,no,Android,Baixa,1567,returning
793,2022-11-01 06:41:41,2022-11-01 07:20:29,delivered,,18.5,2.63,29.0,5.7,19.2,13.9,4.39,no,iOS,Alfama,8044,returning
716,2022-11-01 06:46:44,2022-11-01 07:37:44,delivered,,14.91,5.72,60.0,3.6,17.4,30.0,9.54,no,Android,Alfama,14786,returning
986,2022-11-01 06:47:18,2022-11-01 07:23:12,delivered,,14.89,2.53,24.0,4.9,11.6,19.4,4.22,no,iOS,Belem,14125,new
643,2022-11-01 06:48:27,2022-11-01 07:14:15,delivered,,22.27,0.39,14.0,5.2,11.6,9.0,0.65,no,Android,Parque das Nacoes,3856,returning
873,2022-11-01 06:51:13,2022-11-01 07:23:37,delivered,,27.49,1.13,22.0,5.2,14.8,12.4,1.88,no,Android,Parque das Nacoes,2345,new
843,2022-11-01 06:51:14,2022-11-01 07:19:56,delivered,,21.59,2.21,31.0,5.2,13.7,9.8,3.68,yes,Android,Belem,5811,returning
519,2022-11-01 06:51:33,2022-11-01 07:21:03,delivered,,10.0,1.06,11.0,6.4,12.0,11.1,1.77,no,Android,Alfama,15256,returning
386,2022-11-01 06:53:08,2022-11-01 07:42:20,delivered,,31.73,5.33,62.0,3.3,12.7,33.2,8.89,no,Android,Belem,4148,new
908,2022-11-01 06:57:27,2022-11-01 07:38:09,delivered,,24.84,2.3,32.0,3.6,19.8,17.3,3.84,yes,iOS,Alfama,19032,returning
660,2022-11-01 06:57:30,2022-11-01 07:30:42,delivered,,21.54,2.12,26.0,6.1,22.1,5.0,3.54,yes,Android,Parque das Nacoes,2085,new
772,2022-11-01 06:59:17,2022-11-01 07:31:11,delivered,,17.21,2.77,34.0,3.9,13.2,14.8,4.61,yes,iOS,Alfama,4623,returning
6,2022-11-01 07:00:13,2022-11-01 07:26:37,delivered,,36.61,2.06,24.0,5.9,10.2,10.3,3.43,no,Android,Baixa,18436,returning
535,2022-11-01 07:01:15,2022-11-01 07:28:33,delivered,,19.76,1.42,31.0,4.1,10.5,12.7,2.36,no,Android,Parque das Nacoes,18623,returning
202,2022-11-01 07:03:59,2022-11-01 07:27:35,delivered,,15.46,1.32,21.0,4.9,13.7,5.0,2.2,no,iOS,Baixa,12097,new
328,2022-11-01 07:06:03,2022-11-01 07:41:51,delivered,,15.92,0.79,20.0,4.9,20.4,10.5,1.32,yes,iOS,Belem,4169,returning
322,2022-11-01 07:07:57,,cancelled,Cancelled by user,20.68,1.91,31.0,4.9,5.4,12.4,3.19,no,iOS,Alfama,18127,returning
591,2022-11-01 07:09:02,2022-11-01 07:43:20,delivered,,37.97,1.37,19.0,4.1,12.4,17.8,2.28,yes,iOS,Belem,18593,returning
948,2022-11-01 07:09:09,2022-11-01 07:28:57,delivered,,31.48,0.54,16.0,2.1,10.3,7.4,0.9,no,iOS,Baixa,19863,returning
183,2022-11-01 07:09:11,2022-11-01 07:51:47,delivered,,24.16,3.76,42.0,2.3,10.1,30.2,6.26,no,Android,Belem,5100,returning
803,2022-11-01 07:12:45,2022-11-01 07:41:39,delivered,,14.3,0.55,10.0,3.4,20.5,5.0,0.91,yes,iOS,Baixa,14607,returning
684,2022-11-01 07:12:54,2022-11-01 07:44:18,delivered,,24.95,2.75,33.0,5.6,10.8,15.0,4.59,yes,Android,Parque das Nacoes,6274,returning
298,2022-11-01 07:14:35,2022-11-01 07:37:23,delivered,,10.0,0.99,23.0,3.8,12.0,7.0,1.65,no,iOS,Baixa,12674,returning
316,2022-11-01 07:14:37,2022-11-01 08:04:19,delivered,,19.17,5.32,54.0,4.3,6.6,38.8,8.87,yes,Android,Parque das Nacoes,12510,new
810,2022-11-01 07:15:21,,cancelled,Cancelled by user,31.09,1.25,22.0,4.9,15.6,19.3,2.08,no,iOS,Parque das Nacoes,16636,returning
770,2022-11-01 07:17:47,2022-11-01 08:00:35,delivered,,21.39,4.41,52.0,4.6,17.0,21.2,7.35,no,iOS,Parque das Nacoes,11010,returning
247,2022-11-01 07:20:51,2022-11-01 07:39:15,delivered,,34.27,1.3,28.0,4.6,8.5,5.3,2.16,no,iOS,Belem,6377,new
958,2022-11-01 07:21:27,2022-11-01 07:51:27,delivered,,28.51,2.08,23.0,4.1,13.8,12.1,3.47,yes,iOS,Alfama,13942,returning
179,2022-11-01 07:23:33,2022-11-01 07:52:15,delivered,,28.56,1.4,12.0,4.7,14.2,9.8,2.33,yes,Android,Alfama,16316,returning
951,2022-11-01 07:25:31,,cancelled,Cancelled by user,32.13,0.62,12.0,3.2,17.3,5.0,1.03,no,iOS,Belem,15987,returning
627,2022-11-01 07:26:57,,cancelled,Cancelled by user,39.17,3.26,31.0,5.6,14.6,18.9,5.43,yes,iOS,Alfama,1616,returning
675,2022-11-01 07:27:17,2022-11-01 07:52:35,delivered,,28.44,1.69,21.0,5.8,12.4,7.1,2.81,no,Android,Baixa,15950,new
266,2022-11-01 07:28:07,2022-11-01 07:58:31,delivered,,10.71,1.24,22.0,4.5,11.9,14.0,2.06,no,iOS,Parque das Nacoes,16780,returning
30,2022-11-01 07:28:53,2022-11-01 07:45:05,delivered,,21.46,1.03,24.0,2.0,7.9,6.3,1.72,no,Android,Baixa,14587,returning
71,2022-11-01 07:28:55,2022-11-01 07:58:25,delivered,,30.9,0.92,12.0,3.4,16.0,10.1,1.54,no,iOS,Alfama,6456,returning
989,2022-11-01 07:30:41,2022-11-01 07:51:05,delivered,,43.88,1.09,15.0,3.5,10.1,6.8,1.82,no,iOS,Alfama,18519,returning
131,2022-11-01 07:30:47,2022-11-01 08:05:11,delivered,,18.27,2.26,36.0,4.2,18.3,11.9,3.76,no,Android,Belem,17448,returning
176,2022-11-01 07:32:35,2022-11-01 08:02:41,delivered,,30.73,2.2,25.0,3.4,11.9,14.8,3.67,no,Android,Alfama,2780,new
124,2022-11-01 07:32:44,2022-11-01 08:12:44,delivered,,25.54,3.61,47.0,4.2,9.5,26.3,6.01,no,Android,Baixa,7771,returning
216,2022-11-01 07:33:16,2022-11-01 08:02:40,delivered,,22.19,1.26,22.0,5.6,18.8,5.0,2.1,no,iOS,Belem,6237,returning
317,2022-11-01 07:37:20,2022-11-01 08:10:14,delivered,,20.77,1.27,19.0,4.5,16.3,12.1,2.11,no,Android,Belem,16978,returning
76,2022-11-01 07:37:34,2022-11-01 08:27:46,delivered,,25.67,4.76,56.0,3.8,16.1,30.3,7.94,no,iOS,Alfama,3504,returning
607,2022-11-01 07:38:10,2022-11-01 08:25:34,delivered,,22.96,2.98,38.0,3.8,19.5,24.1,4.97,no,iOS,Baixa,7799,returning
618,2022-11-01 07:38:16,2022-11-01 08:05:52,delivered,,21.4,0.8,12.0,2.3,13.8,11.5,1.34,no,iOS,Baixa,10847,returning
925,2022-11-01 07:38:17,2022-11-01 08:06:23,delivered,,28.7,1.45,21.0,4.9,16.8,6.4,2.41,no,iOS,Parque das Nacoes,1977,returning
189,2022-11-01 07:39:35,2022-11-01 07:56:47,delivered,,13.48,1.7,24.0,4.3,7.9,5.0,2.84,yes,iOS,Belem,2355,returning
301,2022-11-01 07:39:42,2022-11-01 08:57:48,delivered,,31.53,7.29,77.0,5.5,15.7,56.9,12.15,no,iOS,Belem,6227,returning
758,2022-11-01 07:40:10,2022-11-01 08:33:10,delivered,,45.97,5.17,49.0,3.1,17.3,32.6,8.62,no,iOS,Baixa,17313,returning
29,2022-11-01 07:41:18,2022-11-01 08:23:30,delivered,,14.78,4.06,47.0,4.6,10.6,27.0,6.77,no,iOS,Parque das Nacoes,11107,returning
768,2022-11-01 07:43:38,2022-11-01 08:12:02,delivered,,17.68,0.94,25.0,4.4,12.3,11.7,1.57,no,iOS,Parque das Nacoes,7466,returning
59,2022-11-01 07:44:25,2022-11-01 08:18:55,delivered,,40.4,1.01,17.0,4.9,11.7,17.9,1.69,no,iOS,Alfama,19067,returning
156,2022-11-01 07:45:36,2022-11-01 08:09:24,delivered,,10.0,1.49,22.0,4.5,7.2,12.1,2.49,no,iOS,Alfama,6791,returning
671,2022-11-01 07:48:44,2022-11-01 08:36:20,delivered,,28.41,3.68,43.0,4.9,11.3,31.4,6.14,no,iOS,Parque das Nacoes,14566,new
964,2022-11-01 07:48:55,2022-11-01 08:16:07,delivered,,25.34,1.34,20.0,4.8,15.2,7.2,2.23,no,Android,Alfama,17275,returning
207,2022-11-01 07:50:24,2022-11-01 08:27:36,delivered,,40.8,0.88,11.0,1.1,18.7,17.4,1.46,no,iOS,Alfama,8715,returning
330,2022-11-01 07:50:46,2022-11-01 08:26:22,delivered,,22.42,2.02,36.0,2.6,20.8,12.2,3.37,no,Android,Belem,18179,returning
493,2022-11-01 07:53:31,2022-11-01 08:29:43,delivered,,44.67,3.15,31.0,3.7,16.0,16.5,5.25,no,iOS,Belem,10519,returning
567,2022-11-01 07:54:18,2022-11-01 08:24:12,delivered,,34.64,2.78,33.0,2.5,9.4,18.0,4.63,no,Android,Alfama,8883,new
902,2022-11-01 07:54:57,2022-11-01 08:56:39,delivered,,38.57,6.53,70.0,4.4,20.5,36.8,10.89,no,iOS,Belem,13804,returning
846,2022-11-01 07:55:52,2022-11-01 08:23:40,delivered,,23.5,1.14,22.0,4.8,18.0,5.0,1.9,no,Android,Parque das Nacoes,16596,new
654,2022-11-01 07:59:00,2022-11-01 08:35:48,delivered,,26.39,1.19,23.0,4.0,16.7,16.1,1.99,no,Android,Belem,3004,returning
1004,2022-11-01 07:59:39,2022-11-01 08:37:57,delivered,,25.3,3.26,36.0,3.8,15.4,19.1,5.43,no,iOS,Parque das Nacoes,12941,returning
939,2022-11-01 08:00:11,2022-11-01 08:16:47,delivered,,19.43,0.37,11.0,3.6,8.0,5.0,0.62,no,iOS,Parque das Nacoes,16197,returning
751,2022-11-01 08:00:30,2022-11-01 08:30:12,delivered,,23.67,1.21,17.0,2.8,13.9,13.0,2.01,no,iOS,Alfama,8376,new
31,2022-11-01 08:00:47,2022-11-01 08:23:53,delivered,,19.23,1.56,19.0,4.4,13.7,5.0,2.6,no,Android,Parque das Nacoes,8925,returning
150,2022-11-01 08:02:01,2022-11-01 08:42:31,delivered,,29.31,3.19,37.0,4.1,19.9,16.5,5.32,no,iOS,Belem,11324,returning
454,2022-11-01 08:03:52,2022-11-01 08:31:34,delivered,,32.14,1.07,18.0,4.4,13.6,9.7,1.78,no,Android,Alfama,19698,returning
920,2022-11-01 08:04:20,2022-11-01 09:03:32,delivered,,29.36,5.24,55.0,3.8,25.3,30.1,8.74,no,Android,Alfama,12160,returning
